,covariate,0,1,2
0,median_marriage_age,2.091204488526595,0.6663099149723657,0.7176740148170903
16,est_years_married,2.0565302102311818,0.5485333537955444,0.8864655572857353
14,education_gap_categorical_1,1.9627707282383633,0.9647493662223365,0.5280997058027784
13,education_gap_categorical_0,1.4296352512191914,0.7523906648046974,0.9296754299507639
5,wife_religion_1,1.414735139925845,0.9807264034116482,0.7207372882973283
12,media_exposure_1,1.3700734649409498,0.7492456211233584,0.9741636750114528
7,husband_occupation_2,1.1859071325958273,1.4211750408665296,0.5933374314392419
8,husband_occupation_3,0.9755307049939199,1.4355995000891895,0.7140452889069813
6,wife_work_1,0.9190983542797191,1.0811993048792907,1.0063110781525226
2,husband_education_2,0.841768697321422,2.706726083824408,0.4388973111396698
9,husband_occupation_4,0.8044625094651622,1.0380184742715022,1.1975374605840428
1,wife_education_1,0.7069547281429662,1.134441474229359,1.2468847146379598
10,standard_living_2,0.665095856599456,1.0974894429454132,1.369983720215477
15,kids_per_year,0.608746611644548,1.3629485948815858,1.2052689455557344
3,husband_education_3,0.5698133012569827,2.8017430074642053,0.6263817855515825
11,standard_living_3,0.5495018250148787,1.1946386169304033,1.5233311102443987
4,husband_education_4,0.4998973859046218,2.5154387625314594,0.7952531265849128
