,covariate,0
1,wife_education_1,1.7061249390095279
15,num_child,1.5504416871180329
11,standard_living_3,1.421774665895645
4,husband_education_4,1.3743693089958586
16,kids_per_year,1.2995351357409721
3,husband_education_3,1.1408328917456085
10,standard_living_2,1.0897980475704354
13,education_gap_categorical_0,1.0601197734199412
8,husband_occupation_3,1.0515641174574184
6,wife_work_1,1.0467359775334917
9,husband_occupation_4,1.0034667734112874
7,husband_occupation_2,0.8367419188978154
2,husband_education_2,0.8330198457617457
14,education_gap_categorical_1,0.7728505063872211
0,median_marriage_age,0.7614980765352019
12,media_exposure_1,0.7340294130668864
5,wife_religion_1,0.7118450152338298
17,est_years_married,0.5382132815972326
